clean_text,vosk_text,intent,changed
when do i have to be out,when do i have to be out,checkout_billing,False
can i get a bill before i leave,can i get a bill before i leave,checkout_billing,False
id like to add another night to my reservation,id like to add another night to my reservation,checkout_billing,False
whats the total amount i owe,what's the total amount i know,checkout_billing,True
can you extend my room for one more night,can you extend my room for one more night,checkout_billing,False
do you have any availability to extend my stay,do you have any availability to extend my stay,checkout_billing,False
what time is the standard check out,what time is this standard check out,checkout_billing,True
can i check out at two pm,can i check out at two pm,checkout_billing,False
is late check out available,is late checkout available,checkout_billing,True
what is charged to my room,which is charged to my room,checkout_billing,True
can you send an itemized bill to my email,can you send an itemized bill to my email,checkout_billing,False
how much am i being charged,how much am i being charged,checkout_billing,False
can i stay until tomorrow,can i stay until tomorrow,checkout_billing,False
what time do guests need to check out,what time do guests need to check out,checkout_billing,False
are there any hidden charges on my bill,are there any hidden charges on my bill,checkout_billing,False
can you review my bill with me,january view my bill with me,checkout_billing,True
id like to request an extension,id like to request an extension,checkout_billing,False
what is my account balance,which is my account balance,checkout_billing,True
when must i vacate my room,when must die vacate my room,checkout_billing,True
can i check out later than usual,can i check out later than usual,checkout_billing,False
do you have the final bill ready,do you have the final bill ready,checkout_billing,False
what are the costs for late check out,what labour costs for late checkout,checkout_billing,True
can i stay another night,can i stay another night,checkout_billing,False
is there availability for one more night,ability for one more night,checkout_billing,True
what time can i leave tomorrow,what time can i leave tomorrow,checkout_billing,False
can you itemize each charge for me,jan you itemize each charge for me,checkout_billing,True
what time should i pack and leave,what time should i pack and leave,checkout_billing,False
do you offer room extensions,do you offer room extensions,checkout_billing,False
what is the charge for staying late,which is the charge for steam late,checkout_billing,True
can i get a detailed bill summary,can i get a detailed bill summary,checkout_billing,False
when does check out happen,when does check out happen,checkout_billing,False
